timestamp,avgEAR,is_closed,closed_frames,blnk_count,blink_rate_per_min,average_blink_duration,fatigue_flag
1765911402.95,0.248,0,0,18,13.36,0.127,0
1765911403.97,0.213,0,0,18,13.19,0.127,0
1765911404.98,0.226,0,0,18,13.03,0.127,0
1765911405.99,0.234,0,0,18,12.87,0.127,0
1765911407.0,0.234,0,0,18,12.72,0.127,0
1765911408.05,0.238,0,0,18,12.56,0.127,0
1765911409.06,0.241,0,0,18,12.42,0.127,0
1765911410.07,0.239,0,0,18,12.28,0.127,0
1765911411.08,0.237,0,0,18,12.14,0.127,0
1765911412.09,0.245,0,0,18,12.0,0.127,0
1765911413.09,0.225,0,0,18,11.87,0.127,0
1765911414.12,0.231,0,0,18,11.74,0.127,0
1765911415.14,0.223,0,0,18,11.61,0.127,0
1765911416.16,0.238,0,0,18,11.48,0.127,0
1765911417.19,0.243,0,0,18,11.36,0.127,0
1765911418.2,0.237,0,0,18,11.24,0.127,0
1765911419.23,0.229,0,0,18,11.12,0.127,0
1765911420.23,0.229,0,0,18,11.0,0.127,0
1765911421.25,0.226,0,0,18,10.89,0.127,0
1765911422.27,0.22,0,0,18,10.78,0.127,0
1765911423.28,0.256,0,0,18,10.67,0.127,0
1765911424.28,0.263,0,0,18,10.57,0.127,0
1765911425.28,0.265,0,0,18,10.47,0.127,0
1765911426.28,0.259,0,0,18,10.37,0.127,0
1765911427.31,0.213,0,0,18,10.27,0.127,0
1765911428.32,0.239,0,0,18,10.17,0.127,0
1765911429.32,0.233,0,0,18,10.07,0.127,0
1765911430.34,0.258,0,0,18,9.98,0.127,0
1765911431.37,0.235,0,0,18,9.88,0.127,0
1765911432.4,0.243,0,0,18,9.79,0.127,0
1765911433.41,0.261,0,0,18,9.7,0.127,0
1765911434.45,0.258,0,0,18,9.61,0.127,0
1765911435.48,0.257,0,0,18,9.52,0.127,0
1765911436.5,0.266,0,0,18,9.44,0.127,0
1765911437.51,0.259,0,0,18,9.36,0.127,0
1765911438.52,0.261,0,0,18,9.28,0.127,0
1765911439.52,0.236,0,0,18,9.2,0.127,0
1765911440.52,0.253,0,0,18,9.12,0.127,0
1765911441.53,0.259,0,0,18,9.04,0.127,0
1765911442.56,0.265,0,0,18,8.97,0.127,0
1765911443.6,0.261,0,0,18,8.89,0.127,0
1765911444.61,0.274,0,0,18,8.82,0.127,0
1765911445.64,0.266,0,0,18,8.74,0.127,0
1765911446.66,0.266,0,0,18,8.67,0.127,0
1765911447.68,0.254,0,0,18,8.6,0.127,0
1765911448.71,0.252,0,0,18,8.53,0.127,0
1765911449.73,0.282,0,0,18,8.46,0.127,0
1765911450.75,0.258,0,0,18,8.39,0.127,0
1765911451.76,0.255,0,0,18,8.33,0.127,0
1765911452.79,0.272,0,0,18,8.26,0.127,0
1765911453.82,0.26,0,0,18,8.2,0.127,0
1765911454.83,0.251,0,0,18,8.14,0.127,0
1765911455.84,0.253,0,0,18,8.07,0.127,0
1765911456.9,0.263,0,0,18,8.01,0.127,0
1765911457.91,0.251,0,0,18,7.95,0.127,0
1765911458.92,0.256,0,0,18,7.89,0.127,0
1765911459.95,0.274,0,0,18,7.83,0.127,0
1765911460.97,0.218,1,1,19,8.21,0.122,0
1765911461.98,0.261,0,0,20,8.58,0.117,0
1765911462.99,0.294,0,0,20,8.52,0.117,0
1765911463.99,0.228,0,0,20,8.46,0.117,0
1765911465.02,0.241,0,0,21,8.82,0.113,0
1765911466.02,0.234,0,0,22,9.17,0.11,0
1765911467.03,0.248,0,0,23,9.52,0.106,0
1765911468.09,0.239,0,0,23,9.45,0.106,0
1765911469.13,0.238,0,0,23,9.39,0.106,0
1765911470.15,0.232,0,0,24,9.73,0.103,0
1765911471.16,0.251,0,0,26,10.47,0.113,0
1765911472.17,0.285,0,0,26,10.4,0.113,0
1765911473.18,0.246,0,0,27,10.72,0.123,0
1765911474.23,0.24,0,0,28,11.04,0.129,0
1765911475.24,0.264,0,0,28,10.97,0.129,0
1765911476.25,0.273,0,0,29,11.29,0.129,0
1765911477.27,0.127,1,5,29,11.21,0.129,0
1765911478.28,0.264,0,0,30,11.52,0.132,0
1765911479.29,0.265,0,0,30,11.45,0.132,0
1765911480.29,0.252,0,0,30,11.38,0.132,0
1765911481.32,0.152,1,2,30,11.3,0.132,0
1765911482.34,0.28,0,0,32,11.98,0.135,0
1765911483.34,0.273,0,0,32,11.91,0.135,0
1765911484.38,0.226,0,0,33,12.2,0.152,0
1765911485.41,0.238,0,0,33,12.12,0.152,0
1765911486.44,0.246,0,0,38,13.87,0.142,0
1765911487.44,0.251,0,0,38,13.79,0.142,0
1765911488.47,0.242,0,0,39,14.06,0.14,0
1765911489.48,0.258,0,0,39,13.98,0.14,0
1765911490.49,0.267,0,0,39,13.9,0.14,0
1765911491.53,0.274,0,0,39,13.81,0.14,0
1765911492.56,0.229,0,0,42,14.78,0.134,0
1765911493.56,0.258,0,0,42,14.7,0.134,0
1765911494.57,0.264,0,0,42,14.61,0.134,0
1765911495.6,0.232,0,0,42,14.52,0.134,0
1765911496.6,0.268,0,0,42,14.44,0.134,0
1765911497.61,0.231,0,0,42,14.36,0.134,0
1765911498.65,0.224,0,0,42,14.27,0.134,0
1765911499.67,0.238,0,0,42,14.19,0.134,0
1765911500.69,0.225,0,0,42,14.11,0.134,0
1765911501.72,0.234,0,0,42,14.03,0.134,0
1765911502.74,0.23,0,0,42,13.95,0.134,0
1765911503.75,0.231,0,0,42,13.87,0.134,0
1765911504.76,0.206,1,2,44,14.45,0.13,0
1765911505.8,0.234,0,0,45,14.7,0.129,0
1765911506.83,0.245,0,0,45,14.62,0.129,0
1765911507.83,0.242,0,0,45,14.54,0.129,0
1765911508.84,0.246,0,0,45,14.46,0.129,0
1765911509.86,0.244,0,0,45,14.38,0.129,0
1765911510.87,0.23,0,0,45,14.3,0.129,0
1765911511.88,0.24,0,0,45,14.23,0.129,0
1765911512.88,0.239,0,0,45,14.15,0.129,0
1765911513.92,0.202,0,0,46,14.39,0.13,0
1765911514.93,0.241,0,0,46,14.31,0.13,0
1765911515.96,0.234,0,0,46,14.24,0.13,0
1765911516.98,0.158,0,0,47,14.47,0.129,0
1765911517.99,0.199,1,1,48,14.7,0.128,0
1765911518.99,0.22,0,0,51,15.54,0.132,0
1765911520.04,0.19,1,11,53,16.07,0.132,0
1765911521.07,0.197,1,2,60,18.09,0.133,0
1765911522.08,0.169,1,27,62,18.6,0.131,0
1765911523.11,0.195,1,4,64,19.1,0.154,0
1765911524.12,0.142,1,22,65,19.31,0.157,0
1765911525.14,0.178,1,53,65,19.21,0.157,1
1765911526.15,0.188,1,1,71,20.88,0.176,0
1765911527.19,0.208,0,0,73,21.36,0.176,0
1765911528.2,0.235,0,0,73,21.25,0.176,0
1765911529.23,0.215,0,0,73,21.15,0.176,0
1765911530.23,0.239,0,0,74,21.33,0.185,0
1765911539.85,0.289,0,0,0,0,0,0
1765911540.89,0.271,0,0,0,0,0,0
1765911541.89,0.263,0,0,0,0,0,0
1765911542.92,0.262,0,0,0,0.0,0,0
1765911543.96,0.273,0,0,0,0.0,0,0
1765911544.98,0.266,0,0,0,0.0,0,0
1765911546.01,0.264,0,0,0,0.0,0,0
1765911547.03,0.266,0,0,0,0.0,0,0
1765911548.05,0.265,0,0,0,0.0,0,0
1765911549.06,0.289,0,0,0,0.0,0,0
1765911550.07,0.315,0,0,0,0.0,0,0
1765911551.07,0.279,0,0,0,0.0,0,0
1765911552.08,0.275,0,0,0,0.0,0,0
1765911553.09,0.236,0,0,1,3.78,0.187,0
1765911554.11,0.284,0,0,1,3.55,0.187,0
1765911555.13,0.266,0,0,1,3.35,0.187,0
1765911556.13,0.291,0,0,1,3.17,0.187,0
1765911557.17,0.303,0,0,1,3.01,0.187,0
1765911558.21,0.267,0,0,2,5.72,0.109,0
1765911559.21,0.309,0,0,2,5.46,0.109,0
1765911560.23,0.323,0,0,2,5.21,0.109,0
1765911561.25,0.267,0,0,2,4.99,0.109,0
1765911562.26,0.257,0,0,2,4.79,0.109,0
1765911563.3,0.282,0,0,2,4.6,0.109,0
1765911564.32,0.309,0,0,2,4.43,0.109,0
1765911565.33,0.289,0,0,2,4.27,0.109,0
1765911579.12,0.323,0,0,0,0,0,0
1765911580.14,0.289,0,0,0,0,0,0
1765911581.16,0.311,0,0,0,0,0,0
1765911582.18,0.289,0,0,0,0.0,0,0
1765911583.19,0.276,0,0,0,0.0,0,0
1765911584.26,0.321,0,0,0,0.0,0,0
1765911585.26,0.301,0,0,0,0.0,0,0
1765911586.28,0.288,0,0,0,0.0,0,0
1765911593.8,0.273,0,0,0,0,0,0
1765911594.81,0.265,0,0,0,0,0,0
1765911595.85,0.27,0,0,1,0,0.206,0
1765911596.86,0.249,0,0,1,11.09,0.206,0
1765911597.89,0.258,0,0,1,9.31,0.206,0
1765911598.92,0.253,0,0,1,8.03,0.206,0
1765911599.93,0.259,0,0,3,21.22,0.12,0
1765911600.93,0.157,1,1,3,18.97,0.12,0
1765911601.97,0.214,0,0,4,22.83,0.105,0
1765911602.97,0.208,0,0,4,20.83,0.105,0
1765911603.98,0.205,0,0,4,19.15,0.105,0
1765911605.0,0.247,0,0,5,22.13,0.097,0
1765911606.01,0.268,0,0,5,20.6,0.097,0
1765911607.01,0.156,1,1,5,19.27,0.097,0
1765911608.05,0.264,0,0,6,21.67,0.097,0
1765911609.07,0.252,0,0,6,20.42,0.097,0
1765911610.13,0.218,0,0,6,19.27,0.097,0
1765911611.15,0.159,0,0,6,18.27,0.097,0
1765911612.15,0.22,0,0,6,17.39,0.097,0
1765911613.16,0.189,0,0,6,16.58,0.097,0
1765911614.16,0.293,0,0,7,18.49,0.088,0
1765911615.21,0.245,0,0,7,17.68,0.088,0
1765911616.23,0.209,0,0,7,16.95,0.088,0
1765911617.25,0.247,0,0,7,16.28,0.088,0
1765911618.28,0.244,0,0,7,15.65,0.088,0
1765911619.31,0.262,0,0,8,17.23,0.088,0
1765911620.34,0.247,0,0,10,20.77,0.091,0
1765911621.35,0.298,0,0,10,20.06,0.091,0
1765911622.35,0.308,0,0,10,19.41,0.091,0
1765911623.38,0.265,0,0,11,20.67,0.094,0
1765911624.39,0.274,0,0,11,20.03,0.094,0
1765911625.4,0.297,0,0,11,19.44,0.094,0
1765911626.43,0.186,1,13,13,22.3,0.085,0
1765911627.45,0.195,1,44,13,21.66,0.085,0
1765911628.51,0.186,1,1,16,25.9,0.214,0
1765911640.6,0.258,0,0,0,0,0,0
1765911641.6,0.202,1,3,0,0,0,0
1765911642.61,0.249,0,0,3,0,0.104,0
1765911643.61,0.245,0,0,3,32.9,0.104,0
1765911644.64,0.225,0,0,3,27.76,0.104,0
1765911645.64,0.248,0,0,5,40.03,0.083,0
1765911646.68,0.204,0,0,7,49.23,0.1,0
1765911647.68,0.105,0,0,9,56.62,0.117,0
1765911648.69,0.211,0,0,11,62.61,0.104,0
1765911649.74,0.261,0,0,11,56.9,0.104,0
1765911650.75,0.217,1,1,17,80.9,0.088,0
1765911651.76,0.206,1,4,24,105.75,0.084,0
1765911652.77,0.142,1,7,27,110.72,0.093,0
1765911653.78,0.221,0,0,31,118.94,0.104,0
1765911654.82,0.245,0,0,35,125.95,0.103,0
1765911655.82,0.282,0,0,35,118.78,0.103,0
1765911656.83,0.246,0,0,35,112.37,0.103,0
1765911657.85,0.214,1,7,37,112.65,0.1,0
1765911658.89,0.209,1,38,37,107.0,0.1,0
1765911659.91,0.249,0,0,38,104.77,0.139,0
1765911660.91,0.192,1,18,38,100.13,0.139,0
1765911661.93,0.185,1,14,39,98.4,0.159,0
1765911662.96,0.214,1,1,41,99.14,0.175,0
1765911663.98,0.222,0,0,45,104.51,0.167,0
1765911664.99,0.173,1,9,46,102.85,0.164,0
1765911666.03,0.2,1,41,46,98.97,0.164,0
1765911667.05,0.201,1,71,46,95.49,0.164,0
1765911668.06,0.196,1,101,46,92.26,0.164,0
1765911669.1,0.231,0,0,49,94.97,0.241,1
1765911670.11,0.202,1,11,53,99.48,0.233,1
1765912417.62,0.272,0,0,0,0,0,0
1765912418.66,0.292,0,0,0,0,0,0
1765912419.68,0.231,0,0,1,10.29,0.167,0
1765912420.7,0.252,0,0,2,17.53,0.093,0
1765912421.73,0.19,1,9,6,45.71,0.052,0
1765912422.74,0.192,1,39,6,40.52,0.052,0
1765912423.74,0.179,1,69,6,36.4,0.052,0
1765912424.76,0.155,1,101,6,33.01,0.052,0
1765912425.81,0.188,1,131,6,30.1,0.052,0
1765912426.83,0.194,1,163,6,27.76,0.052,0
1765912427.87,0.186,1,194,6,25.67,0.052,0
1765912428.96,0.202,1,18,7,27.8,1.022,0
1765912429.97,0.175,1,50,7,26.06,1.022,0
1765912431.01,0.174,1,81,7,24.48,1.022,0
1765912432.03,0.215,1,21,10,33.01,1.004,0
1765912433.08,0.204,1,23,12,37.45,0.909,0
1765912434.08,0.216,1,1,15,44.49,0.828,0
1765912435.09,0.121,1,21,17,48.03,0.736,0
1765912436.1,0.175,1,51,17,45.84,0.736,0
1765912437.12,0.18,1,81,17,43.83,0.736,0
1765912438.15,0.222,0,0,18,44.45,0.9,0
1765912439.16,0.211,1,5,24,56.91,0.691,0
1765912440.18,0.189,1,35,24,54.7,0.691,0
1765912441.19,0.159,1,66,24,52.67,0.691,0
1765912442.23,0.211,1,5,25,52.86,0.783,0
1765912443.24,0.219,1,4,29,59.2,0.696,0
1765912444.25,0.222,0,0,33,65.15,0.631,0
1765912445.25,0.224,0,0,38,72.61,0.561,0
1765912446.29,0.204,1,11,42,77.69,0.514,0
1765912447.3,0.206,1,2,44,78.93,0.519,0
1765912448.3,0.253,0,0,50,87.08,0.474,0
1765912449.37,0.256,0,0,50,84.48,0.474,0
1765912450.39,0.229,0,0,50,82.12,0.474,0
1765912451.4,0.295,0,0,52,83.09,0.464,0
1765912452.45,0.18,1,24,53,82.4,0.457,0
1765912453.46,0.188,1,55,53,80.28,0.457,0
1765912454.52,0.207,1,1,54,79.69,0.499,0
1765912455.53,0.257,0,0,57,82.07,0.474,0
1765912456.53,0.201,1,26,57,80.13,0.474,0
1765912457.58,0.189,1,57,57,78.2,0.474,0
1765912458.6,0.196,1,88,57,76.44,0.474,0
1765912459.6,0.203,1,118,57,74.76,0.474,0
1765912460.64,0.16,1,149,57,73.09,0.474,0
1765912461.66,0.176,1,179,57,71.53,0.474,0
1765912462.67,0.156,1,210,57,70.05,0.474,0
1765912463.72,0.212,0,0,58,69.79,0.59,0
1765912464.73,0.265,0,0,59,69.58,0.581,0
1765912465.73,0.198,1,11,59,68.23,0.581,0
1765913535.08,0.265,0,0,0,0,0,0
1765913536.08,0.246,0,0,1,0,0.035,0
1765913537.09,0.252,0,0,2,20.73,0.152,0
1765913538.1,0.232,0,13,4,35.33,0.212,0
1765913539.15,0.186,1,9,6,45.86,0.16,0
1765913540.16,0.173,1,40,6,40.65,0.16,0
1765913541.17,0.163,1,69,6,36.47,0.16,0
1765913542.18,0.112,1,101,6,33.1,0.16,0
1765913543.19,0.148,1,131,6,30.28,0.16,0
1765913544.22,0.204,1,160,7,32.5,0.868,0
1765913545.23,0.225,0,186,9,38.76,0.806,0
1765913546.24,0.161,0,160,10,40.16,0.732,0
1765913547.25,0.174,1,161,13,48.92,0.599,0
1765913548.25,0.172,0,146,18,63.72,0.446,0
1765913549.26,0.092,0,131,20,66.84,0.414,0
1765913550.26,0.197,0,105,21,66.46,0.398,0
1765913551.28,0.224,0,75,21,63.06,0.398,0
1765913552.31,0.226,0,44,21,59.99,0.398,0
1765913553.32,0.197,1,36,23,62.66,0.373,0
1765913554.39,0.175,1,68,23,59.77,0.373,0
1765913555.44,0.124,1,74,25,62.15,0.399,0
1765913556.45,0.115,1,104,25,59.65,0.399,0
1765913557.46,0.142,1,134,25,57.34,0.399,0
1765913558.47,0.114,1,165,25,55.22,0.399,0
1765913559.53,0.269,0,184,26,55.27,0.549,0
1765913560.53,0.227,0,170,27,55.43,0.539,0
1765913561.54,0.242,0,175,30,59.53,0.506,0
1765913562.56,0.25,0,144,30,57.59,0.506,0
1765913563.59,0.242,0,126,32,59.47,0.481,0
1765913564.59,0.225,0,95,32,57.67,0.481,0
1765913565.61,0.223,0,68,33,57.71,0.467,0
1765913566.65,0.229,0,55,38,64.5,0.413,0
1765913567.68,0.15,1,45,43,70.95,0.371,0
1765913568.69,0.189,1,74,44,70.6,0.364,0
1765913569.72,0.231,0,59,45,70.27,0.383,0
1765913570.73,0.201,1,39,45,68.47,0.383,0
1765914091.12,0.293,0,0,0,0,0,0
1765914092.13,0.246,0,0,0,0,0,0
1765914093.14,0.231,0,0,4,0,0.051,0
1765914094.14,0.252,0,0,5,54.35,0.065,0
1765914095.2,0.255,0,0,5,45.65,0.065,0
1765914096.2,0.186,1,22,7,55.44,0.068,1
1765914097.21,0.244,0,0,8,55.93,0.184,0
1765914098.21,0.253,0,0,8,50.08,0.184,0
1765914099.21,0.238,0,0,11,62.33,0.16,0
1765914100.27,0.237,0,0,15,77.3,0.142,0
1765914101.28,0.2,1,8,16,75.87,0.147,0
1765914112.61,0.265,0,0,0,0,0,0
1765914113.63,0.235,0,0,0,0,0,0
1765914114.64,0.244,0,0,4,0,0.049,0
1765914115.66,0.241,0,0,4,41.14,0.049,0
1765914116.66,0.244,0,0,5,43.86,0.048,0
1765914117.66,0.261,0,0,8,61.21,0.049,0
1765914118.67,0.266,0,0,9,61.05,0.061,0
1765914119.74,0.246,0,0,12,72.62,0.058,0
1765914120.76,0.237,0,0,12,65.84,0.058,0
1765914121.81,0.224,0,0,12,60.07,0.058,0
1765914122.82,0.236,0,0,12,55.43,0.058,0
1765914123.83,0.237,0,0,13,55.7,0.055,0
1765914124.87,0.245,0,0,13,51.83,0.055,0
1765914125.89,0.217,1,8,13,48.55,0.055,0
1765914126.89,0.217,1,4,15,52.73,0.07,0
1765914127.94,0.245,0,9,19,62.93,0.105,0
1765914245.79,0.17,0,0,0,0,0,0
1765914246.83,0.231,0,0,0,0,0,0
1765914247.87,0.271,0,0,3,0,0.036,0
1765914248.89,0.273,0,0,3,31.52,0.036,0
1765914249.9,0.286,0,0,3,26.76,0.036,0
1765914250.91,0.208,0,0,5,38.81,0.027,0
1765914251.92,0.212,1,1,8,54.93,0.083,0
1765914252.96,0.227,0,0,10,61.37,0.072,0
1765914253.96,0.266,0,0,13,72.34,0.064,0
1765914254.97,0.261,0,0,13,66.14,0.064,0
1765914255.98,0.227,0,0,13,60.93,0.064,0
1765914257.0,0.217,1,6,14,60.8,0.061,0
1765914258.02,0.211,1,9,19,76.78,0.093,0
1765914259.04,0.217,1,36,20,75.67,0.093,1
1765914260.06,0.239,0,0,25,88.86,0.117,0
1765914261.11,0.199,1,8,28,93.74,0.129,0
1765914262.12,0.231,0,0,34,107.7,0.12,0
1765914263.13,0.258,0,0,38,114.26,0.116,0
1765914264.19,0.208,1,5,38,108.56,0.116,0
1765914265.19,0.265,0,0,41,111.73,0.115,0
1765914266.21,0.27,0,0,41,106.82,0.115,0
1765914267.25,0.27,0,0,41,102.21,0.115,0
1765914268.25,0.289,0,0,41,98.12,0.115,0
1765914269.26,0.26,0,0,41,94.32,0.115,0
1765914270.27,0.23,0,0,41,90.8,0.115,0
1765914271.28,0.272,0,0,43,91.8,0.111,0
1765914272.32,0.257,0,0,43,88.53,0.111,0
1765914273.33,0.257,0,0,43,85.6,0.111,0
1765914274.33,0.228,0,0,45,86.67,0.109,0
1765914275.35,0.164,1,14,45,83.93,0.109,1
1765914276.35,0.24,0,27,48,86.84,0.129,1
1765914288.42,0.218,1,1,0,0,0,0
1765914289.43,0.279,0,0,4,0,0.063,0
1765914290.45,0.266,0,0,4,0,0.063,0
1765914291.47,0.273,0,0,4,43.23,0.063,0
1765914292.49,0.279,0,0,4,36.54,0.063,0
1765914293.5,0.242,0,0,4,31.66,0.063,0
1765914294.51,0.287,0,0,4,27.95,0.063,0
1765914295.56,0.271,0,0,4,24.89,0.063,0
1765914296.56,0.258,0,0,4,22.55,0.063,0
1765914297.58,0.232,0,0,4,20.59,0.063,0
1765914298.58,0.236,0,0,4,18.95,0.063,0
1765914299.59,0.264,0,0,4,17.56,0.063,0
1765914300.63,0.275,0,0,4,16.32,0.063,0
1765914301.65,0.268,0,0,4,15.26,0.063,0
1765914302.66,0.28,0,0,4,14.35,0.063,0
1765914303.66,0.272,0,0,4,13.53,0.063,0
1765914304.66,0.266,0,0,5,16.01,0.144,0
1765914305.7,0.301,0,0,5,15.17,0.144,0
1765914306.71,0.246,0,0,8,23.08,0.101,0
1765914307.72,0.265,0,0,9,24.77,0.098,0
1765914843.13,0.263,0,0,0,0,0,0
1765914844.14,0.255,0,0,1,0,0.056,0
1765914845.18,0.229,0,0,5,0,0.068,0
1765914846.19,0.157,0,0,8,82.18,0.117,0
1765914847.26,0.178,1,31,8,69.49,0.117,1
1765914848.27,0.205,1,56,9,68.26,0.307,1
1765914849.31,0.285,0,0,10,66.97,0.298,0
1765914850.33,0.21,1,1,12,72.17,0.271,0
1765914851.38,0.238,0,0,18,97.96,0.209,0
1765914852.39,0.25,0,0,19,94.68,0.205,0
1765914853.41,0.215,1,1,20,91.99,0.201,0
1765914854.45,0.222,0,0,22,93.65,0.186,0
1765914855.46,0.239,0,0,22,87.37,0.186,0
1765914856.46,0.231,0,0,23,85.64,0.187,0
1765914857.48,0.235,0,0,26,91.12,0.169,0
1765914858.53,0.238,0,0,27,89.11,0.164,0
1765914859.54,0.242,0,0,31,96.92,0.151,0
1765914860.55,0.231,0,0,35,104.0,0.137,0
1765914861.56,0.197,0,0,38,107.51,0.134,0
1765914862.59,0.194,1,1,39,105.21,0.131,0
1765914863.61,0.225,0,2,42,108.39,0.126,0
1765914864.61,0.238,0,0,44,108.82,0.121,0
1765914865.61,0.25,0,0,47,111.63,0.117,0
1765914866.63,0.165,0,0,48,109.59,0.116,0
1765914867.66,0.232,0,0,48,105.44,0.116,0
1765914868.68,0.259,0,0,49,103.79,0.116,0
1765914869.7,0.236,0,0,53,108.39,0.111,0
1765914870.7,0.247,0,0,56,110.72,0.109,0
1765914871.75,0.245,0,0,56,107.01,0.109,0
1765914872.82,0.197,1,15,57,105.34,0.107,1
1765914873.83,0.23,0,0,58,103.95,0.121,0
1765914874.84,0.241,0,0,59,102.67,0.119,0
1765914875.84,0.247,0,0,59,99.74,0.119,0
1765914876.88,0.193,0,0,61,100.19,0.117,0
1765914933.7,0.249,0,0,0,0,0,0
1765914934.73,0.226,0,0,1,0,0.132,0
1765914935.78,0.297,0,0,1,0,0.132,0
1765914936.78,0.242,0,0,3,31.61,0.062,0
1765914937.79,0.258,0,0,3,26.87,0.062,0
1765914938.79,0.224,0,0,3,23.38,0.062,0
1765914939.79,0.237,0,0,4,27.56,0.063,0
1765914940.8,0.258,0,0,4,24.7,0.063,0
1765914941.81,0.262,0,0,4,22.4,0.063,0
1765914942.82,0.13,1,3,4,20.45,0.063,0
1765914943.86,0.174,0,2,7,32.89,0.099,0
1765914944.87,0.145,1,11,9,39.19,0.09,0
1765914945.87,0.215,0,0,10,40.59,0.141,0
1765914946.88,0.211,1,1,12,45.61,0.135,0
1765914947.88,0.228,0,0,14,50.02,0.127,0
1765915793.13,0.279,0,0,0,0,0,0
1765915794.16,0.28,0,0,0,0.0,0,0
1765915795.16,0.252,0,0,0,0.0,0,0
1765915796.16,0.318,0,0,1,7.71,0.021,0
1765915797.19,0.235,0,0,1,6.81,0.021,0
1765915798.22,0.287,0,0,1,6.1,0.021,0
1765915799.29,0.262,0,0,1,5.5,0.021,0
1765915800.3,0.257,0,0,1,5.04,0.021,0
1765915801.32,0.265,0,0,5,23.19,0.076,0
1765915802.38,0.196,1,6,7,30.04,0.083,0
1765915803.39,0.208,1,29,9,36.01,0.138,1
1765915804.44,0.236,0,26,13,48.6,0.173,1
1765915805.45,0.236,0,11,17,59.78,0.162,1
1765915806.46,0.237,0,0,20,66.39,0.145,0
1765915807.5,0.246,0,0,20,62.79,0.145,0
1765915808.52,0.172,1,19,21,62.59,0.139,1
1765915809.53,0.191,1,49,21,59.6,0.139,1
1765915810.54,0.182,1,80,21,56.88,0.139,1
1765915811.57,0.088,1,105,22,56.93,0.295,1
1765915812.58,0.142,1,99,25,62.0,0.284,1
1765915813.59,0.178,1,112,26,61.9,0.296,1
1765915814.6,0.213,1,102,30,68.68,0.286,1
1765915815.61,0.218,1,88,34,74.94,0.265,1
1765915816.62,0.261,0,85,40,85.02,0.243,1
1765915817.67,0.241,0,59,45,92.21,0.224,1
1765915818.68,0.233,0,3,46,91.12,0.221,0
1765915819.72,0.249,0,0,48,91.9,0.221,0
1765915820.74,0.257,0,0,49,90.88,0.217,0
1765915821.75,0.244,0,0,51,91.73,0.21,0
1765915822.77,0.236,0,0,51,89.01,0.21,0
1765915823.8,0.22,0,0,56,94.92,0.195,0
1765915824.81,0.211,1,18,59,97.2,0.201,1
1765915825.81,0.22,0,6,64,102.6,0.192,0
1765915826.83,0.194,0,0,66,103.03,0.19,0
1765915827.83,0.228,0,0,68,103.45,0.187,0
1765915828.86,0.157,1,14,71,105.26,0.182,1
1765915829.89,0.182,1,45,71,102.65,0.182,1
1765915830.91,0.182,1,75,71,100.18,0.182,1
1765915831.94,0.21,1,106,71,97.81,0.182,1
1765915832.95,0.216,1,80,76,102.33,0.222,1
1765915833.97,0.276,0,40,80,105.34,0.214,1
1765915835.0,0.161,1,30,85,109.42,0.208,1
1765969288.43,0.238,0,0,0,0,0,0
1765969289.45,0.243,0,0,0,0,0,0
1765969290.48,0.243,0,0,0,0,0,0
1765969291.49,0.267,0,0,0,0.0,0,0
1765969292.49,0.224,0,0,4,36.72,0.061,0
1765969293.55,0.295,0,0,4,31.55,0.061,0
1765969294.56,0.215,1,3,5,34.82,0.095,0
1765969295.58,0.219,1,3,6,37.39,0.113,0
1765969296.58,0.155,1,7,9,50.77,0.115,0
1765969297.63,0.235,0,0,11,56.48,0.125,0
1765969298.65,0.234,0,0,14,66.13,0.117,0
1765969299.66,0.23,0,0,15,65.68,0.11,0
1765969300.72,0.247,0,0,16,65.0,0.104,0
1765969301.72,0.259,0,0,18,68.47,0.097,0
1765969302.73,0.26,0,0,23,82.24,0.09,0
1765969303.79,0.271,0,0,23,77.34,0.09,0
1765969304.8,0.257,0,0,25,79.57,0.087,0
1765969305.85,0.284,0,0,25,75.39,0.087,0
1765969306.86,0.261,0,0,26,74.62,0.086,0
1765969307.87,0.212,1,3,27,73.91,0.086,0
1765969308.88,0.213,1,2,32,83.75,0.09,0
1765969309.92,0.219,1,4,39,97.64,0.091,0
1765969310.92,0.226,0,2,41,98.52,0.091,0
1765969311.99,0.227,0,0,43,99.07,0.09,0
1765969312.99,0.202,1,12,48,106.5,0.095,1
1765969314.01,0.223,0,3,52,111.19,0.094,0
1765969315.01,0.223,0,2,58,119.75,0.091,0
1765969316.05,0.246,0,0,61,121.58,0.093,0
1765969317.07,0.24,0,0,64,123.42,0.09,0
1765969318.08,0.216,0,0,67,125.11,0.088,0
1765969319.12,0.218,1,1,68,122.99,0.087,0
1765969320.13,0.221,0,4,73,128.14,0.088,0
1765969321.13,0.229,0,0,75,127.9,0.087,0
1765969322.14,0.23,0,6,77,127.67,0.088,0
1765969323.14,0.22,1,9,79,127.44,0.088,0
1765969324.15,0.216,1,13,82,128.79,0.097,1
1765969325.16,0.246,0,0,84,128.53,0.098,0
1765969326.2,0.24,0,0,84,125.22,0.098,0
1765969327.22,0.225,0,0,84,122.15,0.098,0
1765969328.22,0.308,0,0,85,120.66,0.098,0
1765969329.23,0.239,0,0,88,121.99,0.096,0
1765969330.27,0.141,0,8,91,123.18,0.1,0
1765969331.29,0.273,0,0,92,121.76,0.099,0
1765969332.29,0.279,0,0,92,119.11,0.099,0
